,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,emotion
3424,-347.6139831542969,37.132911682128906,-28.349882125854492,22.763164520263672,-12.354114532470703,-0.952824056148529,-9.903132438659668,0.3439650535583496,-9.439724922180176,7.578381538391113,-20.680253982543945,14.646026611328125,-11.260748863220215,5.866074085235596,-0.24642892181873322,-4.273809909820557,0.8816341757774353,9.796436309814453,-3.6338560581207275,18.10997772216797,12.303533554077148,12.125909805297852,4.130943775177002,5.597287654876709,0.7273431420326233,10.503280639648438,5.200921058654785,5.469487190246582,-4.645591735839844,-6.216796875,-6.042787075042725,4.146774768829346,1.1680445671081543,-4.916467666625977,-6.079746723175049,-1.3007807731628418,1.7600041627883911,1.510118007659912,0.13070444762706757,3.935798406600952,fear
3218,-392.2499694824219,54.821624755859375,-14.855751991271973,22.72754669189453,-22.059459686279297,9.711739540100098,-10.782400131225586,-7.078940391540527,-14.829031944274902,8.178391456604004,-12.758932113647461,5.018247604370117,-12.703609466552734,6.1108551025390625,-8.416251182556152,-2.121006488800049,-0.30514779686927795,-2.431621551513672,-7.7514238357543945,5.765435218811035,-8.679134368896484,3.2780025005340576,-4.429664611816406,0.9088014364242554,-0.8417690396308899,-0.11016052961349487,-1.318881869316101,5.25784158706665,1.710148811340332,6.437985420227051,2.482815742492676,5.775217056274414,2.183353900909424,0.9644044637680054,2.9077560901641846,-1.137318730354309,2.185983896255493,0.00022212012845557183,3.1221230030059814,3.5992372035980225,disgust
1729,-464.8562927246094,90.43856811523438,31.168537139892578,4.728087902069092,-6.346094608306885,-1.3981695175170898,-13.027352333068848,6.696385860443115,-23.76374053955078,3.995715856552124,-12.33276081085205,0.7269846200942993,-7.852954864501953,4.371084690093994,-3.599029541015625,0.3697298765182495,-1.6343263387680054,3.2184863090515137,-1.5910826921463013,-0.20806489884853363,-1.0354139804840088,-0.6269835233688354,-4.5645623207092285,1.4943357706069946,-2.5933451652526855,2.5178780555725098,2.196542978286743,0.9471368789672852,2.332425594329834,0.29799315333366394,2.2458176612854004,0.43628618121147156,1.2010631561279297,0.661247730255127,6.563383102416992,7.605924129486084,11.876222610473633,15.805624008178711,13.251235008239746,10.9849214553833,disgust
3960,-342.5455627441406,46.730323791503906,-17.093000411987305,14.659761428833008,-16.816200256347656,-3.5770139694213867,-10.514625549316406,-1.5423836708068848,-12.306870460510254,7.224085807800293,-14.43179702758789,12.951088905334473,-10.765884399414062,8.341801643371582,3.4007256031036377,1.611060619354248,5.3324456214904785,5.958723545074463,-1.2140426635742188,5.601970672607422,-2.7196848392486572,3.7531991004943848,-3.5044853687286377,0.3595918118953705,-0.8022122979164124,-0.11103962361812592,2.6002275943756104,3.1371936798095703,5.344306945800781,6.267681121826172,4.448756694793701,7.849968910217285,4.2258381843566895,3.180973768234253,4.491556644439697,2.8337595462799072,5.295657157897949,2.6645166873931885,3.4409329891204834,1.974255919456482,surprised
1294,-436.73406982421875,27.796308517456055,-19.227819442749023,2.0283093452453613,-10.433146476745605,-8.52795696258545,-12.856785774230957,-9.013564109802246,-20.69612693786621,0.5001528263092041,-10.272883415222168,-6.408457279205322,-6.333937644958496,-5.4737348556518555,-5.027991771697998,-5.838037967681885,-11.438396453857422,-0.6625955104827881,-13.19133186340332,-1.602028489112854,-5.455887317657471,-0.8029523491859436,-4.717623710632324,3.1655373573303223,1.7521709203720093,5.622773170471191,4.071478843688965,4.706369876861572,3.258145332336426,3.984534978866577,2.7409908771514893,1.4924839735031128,-2.3770172595977783,0.15089033544063568,-1.3314435482025146,0.7141718864440918,1.614510178565979,-0.5849727988243103,-2.267162799835205,-0.25099605321884155,angry
1704,-440.0623474121094,124.08409118652344,18.242572784423828,-20.028945922851562,-8.052545547485352,15.581506729125977,-13.769169807434082,-1.8004672527313232,-21.0578670501709,3.5264482498168945,-14.992837905883789,1.1483123302459717,-4.49033784866333,7.540542125701904,-5.4946208000183105,4.434864044189453,-7.606563091278076,1.2828903198242188,-1.4514837265014648,-4.492161750793457,0.7118352055549622,-6.806030750274658,-5.710622787475586,0.23131063580513,-2.018160343170166,1.7412291765213013,-1.3500163555145264,0.647282600402832,0.4435746371746063,2.47786545753479,-1.6378915309906006,4.5350117683410645,-1.2793248891830444,2.398085355758667,7.317564487457275,4.148000240325928,6.628166198730469,5.813252925872803,6.636348724365234,4.342849254608154,disgust
218,-557.2276000976562,31.2392520904541,-17.66935920715332,4.7421345710754395,-9.027122497558594,-5.431177139282227,-11.03954029083252,-13.528246879577637,-12.051103591918945,-0.04674765095114708,-10.906173706054688,-3.6865365505218506,-10.333125114440918,2.139399528503418,-9.483803749084473,-0.6218287944793701,-4.526934623718262,-2.376070976257324,0.5433723330497742,11.33899211883545,7.449785232543945,12.7364501953125,3.1435775756835938,2.8500046730041504,-3.3915672302246094,0.9728279709815979,-0.438400536775589,0.5100040435791016,-2.7880935668945312,-2.9652388095855713,-1.9215856790542603,-0.3628408908843994,-1.9280041456222534,-3.6729092597961426,-2.276038646697998,-0.6139003038406372,-0.8548444509506226,-0.8379433751106262,-0.1577821671962738,1.406602144241333,fear
1947,-415.3735046386719,60.53650665283203,7.235532283782959,-4.107121467590332,-16.658781051635742,9.58644962310791,-14.731915473937988,4.106273651123047,-25.54151153564453,-0.48923149704933167,-21.910476684570312,3.0444633960723877,-11.469975471496582,5.419346809387207,-8.588958740234375,7.484519958496094,-8.035558700561523,8.595635414123535,1.7886406183242798,-1.2781320810317993,5.655386447906494,20.939294815063477,16.949886322021484,30.54557228088379,24.78590202331543,12.809568405151367,3.1930558681488037,1.6870737075805664,-3.2279632091522217,6.159860134124756,3.4598939418792725,-1.0484613180160522,-3.2750484943389893,-7.661697864532471,4.322099208831787,4.110340595245361,-3.298349618911743,-1.7726099491119385,-4.364265441894531,1.1095997095108032,fear
3303,-268.38262939453125,79.54405975341797,3.4613120555877686,29.72574806213379,-13.156390190124512,10.164041519165039,1.9872498512268066,1.913584589958191,-8.589537620544434,9.314234733581543,-20.55058479309082,0.18446554243564606,-1.9760140180587769,3.2033064365386963,-7.2845458984375,1.011618971824646,-11.541403770446777,8.563666343688965,4.935602188110352,15.403456687927246,17.63015365600586,11.461349487304688,-1.3352727890014648,2.3257176876068115,-5.433478832244873,6.996433734893799,0.27630898356437683,-3.848546266555786,-7.159139633178711,-2.0394256114959717,-1.9968892335891724,3.548060894012451,-5.375673294067383,-5.967884540557861,-1.2007668018341064,1.3598103523254395,-0.15759730339050293,0.5259721875190735,7.1399006843566895,5.430739402770996,fear
2810,-513.675537109375,80.64862823486328,20.660478591918945,11.105446815490723,14.278526306152344,19.414342880249023,-18.282854080200195,-14.057828903198242,-15.321263313293457,3.80055570602417,-14.09609317779541,6.390693664550781,-6.783876895904541,7.349849224090576,-0.2928159534931183,-1.582249641418457,-0.8256851434707642,5.627713680267334,-1.649731159210205,-1.1120330095291138,3.2886462211608887,-3.7492918968200684,-3.7701330184936523,-1.7646307945251465,-6.21821928024292,3.0401344299316406,0.5792650580406189,7.682678699493408,7.215228080749512,12.130208015441895,10.853283882141113,9.713547706604004,4.414783954620361,5.572806358337402,7.500119686126709,9.322281837463379,12.034021377563477,8.744237899780273,4.795192241668701,5.63407564163208,sad
2780,-538.8812255859375,102.05181884765625,28.989187240600586,21.537168502807617,7.500372409820557,14.581851959228516,-14.321261405944824,-14.078042030334473,-19.01902198791504,8.264389038085938,-23.47381591796875,4.238684177398682,-9.19743537902832,-0.18824975192546844,-0.4500106871128082,3.8065414428710938,2.27170729637146,6.4928998947143555,-2.5715348720550537,-4.4565229415893555,4.721870422363281,-4.846278667449951,-1.8155667781829834,-3.2951626777648926,-8.507613182067871,4.097350597381592,-3.1606197357177734,1.8580886125564575,-1.4399021863937378,1.4046238660812378,11.184981346130371,11.032479286193848,10.063542366027832,9.600931167602539,10.866042137145996,1.7719489336013794,7.18191385269165,12.400688171386719,10.598072052001953,16.744483947753906,sad
1775,-454.3421936035156,100.78719329833984,12.875688552856445,-7.4509358406066895,9.764732360839844,6.798447608947754,-13.139995574951172,-1.1206696033477783,-22.171377182006836,1.953904628753662,-16.194374084472656,4.437005996704102,-5.762423038482666,6.831753253936768,-4.206386089324951,3.471360445022583,-7.124145984649658,5.2685546875,-4.129634380340576,1.130984902381897,-0.8419305086135864,-1.4916913509368896,-2.9190568923950195,-3.255603790283203,-4.933333396911621,1.1303492784500122,-3.1806936264038086,-0.15286941826343536,-0.6738507747650146,0.7445059418678284,-0.069153793156147,1.5344854593276978,-0.09369909018278122,3.582038402557373,4.8712158203125,3.578145980834961,5.874891757965088,5.853919506072998,13.215926170349121,15.368451118469238,disgust
2958,-332.4396057128906,25.562753677368164,-15.783246994018555,9.45491886138916,-20.02422332763672,7.5073771476745605,-5.017367362976074,-5.134465217590332,-11.711959838867188,7.1027984619140625,-22.144332885742188,16.519067764282227,-12.860682487487793,11.621665000915527,-7.040966510772705,0.2783487141132355,-4.171877384185791,6.45366096496582,-6.315125942230225,5.2749128341674805,-5.0943603515625,-0.040105678141117096,-8.011029243469238,-0.9553948044776917,-3.080632448196411,1.581511378288269,1.4240427017211914,9.034866333007812,12.577099800109863,16.40888214111328,13.233214378356934,11.386398315429688,4.719578266143799,2.093594789505005,0.7661840915679932,3.10513973236084,4.091101169586182,3.1014246940612793,-0.72600919008255,-1.973342776298523,angry
1405,-581.1118774414062,53.85750198364258,-15.171265602111816,6.317502975463867,-13.603656768798828,-10.778725624084473,-8.391402244567871,-10.54534912109375,-13.087584495544434,1.8710705041885376,-11.054655075073242,0.10948266088962555,-1.1215709447860718,-4.556811809539795,0.7800585627555847,-3.0417699813842773,-3.6317367553710938,2.4843857288360596,-3.456643581390381,2.9457504749298096,-0.061421506106853485,0.8484538793563843,0.6644237637519836,3.6034135818481445,-0.40821167826652527,3.048297643661499,0.38467204570770264,4.315074443817139,2.442108631134033,2.445967435836792,1.6475725173950195,0.092056043446064,0.22901281714439392,1.165610432624817,0.701731264591217,0.6426365375518799,-0.05187676101922989,0.5820930600166321,-0.018587324768304825,-0.468242347240448,sad
3701,-420.3316345214844,54.68783187866211,-7.912917137145996,38.89384078979492,-6.918537139892578,1.4373723268508911,-6.604567527770996,-7.224893569946289,-4.878870964050293,14.31371784210205,-23.33385467529297,20.203033447265625,-9.651844024658203,9.626174926757812,-2.8777034282684326,-4.126728057861328,1.989580750465393,-0.42208588123321533,-11.294677734375,4.938065052032471,-6.219150066375732,-4.155755996704102,-7.290931701660156,-0.33678534626960754,-6.770493030548096,0.018368232995271683,-1.1390070915222168,-0.5953600406646729,-5.69971227645874,-2.3971521854400635,-7.25606632232666,10.857731819152832,14.413779258728027,30.289621353149414,29.287860870361328,22.388689041137695,9.907383918762207,-3.2129220962524414,-4.723171710968018,1.599666714668274,neutral
1873,-466.8133850097656,52.172218322753906,1.0270512104034424,1.739453911781311,-8.403322219848633,5.905428409576416,-9.231901168823242,4.155861854553223,-23.20473289489746,3.8757903575897217,-15.232519149780273,-2.2466657161712646,-5.743309497833252,2.6928815841674805,-1.7974694967269897,4.976635456085205,-9.925905227661133,9.120565414428711,-0.35191911458969116,7.109157562255859,12.862521171569824,25.69289779663086,22.858463287353516,28.586986541748047,12.772578239440918,5.200763702392578,-3.331726551055908,-0.8294078707695007,3.7831664085388184,3.4760639667510986,-0.3540681004524231,-3.6214187145233154,-5.114729404449463,0.902800440788269,7.279812812805176,-0.30532848834991455,-4.27454137802124,-0.3103277087211609,1.5470842123031616,0.1993737667798996,fear
3981,-350.50811767578125,53.359893798828125,-19.718923568725586,2.7672677040100098,-31.573932647705078,7.907583236694336,-9.414916038513184,-6.150053977966309,-18.464590072631836,9.249388694763184,-14.314860343933105,11.421613693237305,-8.622193336486816,10.873725891113281,-3.8687901496887207,7.257674694061279,-1.066292643547058,8.828309059143066,-7.3332109451293945,7.123944282531738,-3.3901162147521973,8.415740966796875,-7.029479026794434,1.5456575155258179,-3.260441303253174,-0.5316234827041626,-1.7704787254333496,1.0734617710113525,0.5355619788169861,5.8021039962768555,5.838123321533203,10.563678741455078,8.885428428649902,8.892007827758789,6.015132427215576,3.80865478515625,2.564642906188965,3.4274344444274902,6.739285469055176,6.916266918182373,surprised
3739,-402.5905456542969,52.47260665893555,-6.645134449005127,25.650230407714844,-9.511897087097168,6.270809173583984,-10.271178245544434,-6.198687553405762,-7.87264347076416,14.91788387298584,-21.28582763671875,16.241458892822266,-12.294306755065918,13.507445335388184,-7.108593940734863,-2.5321643352508545,1.8215290307998657,2.711514472961426,-13.937023162841797,7.3085784912109375,-10.359334945678711,-2.6227266788482666,-7.250838279724121,-2.8674910068511963,-6.44119930267334,-0.2951912581920624,-2.7087080478668213,-2.105984926223755,-6.753561019897461,-1.6975740194320679,-7.56451416015625,11.184252738952637,18.46323013305664,30.309080123901367,31.595016479492188,22.216873168945312,10.231751441955566,-4.749162197113037,-4.20817232131958,3.4084739685058594,neutral
352,-734.9990234375,58.72859191894531,-13.882763862609863,6.890413761138916,-4.7599334716796875,-4.576523780822754,-12.780024528503418,-6.152702808380127,-7.013769626617432,2.4647483825683594,-9.348730087280273,-0.49740034341812134,-8.228429794311523,-3.507389545440674,-5.225587844848633,-5.129988670349121,-8.382064819335938,-1.715494155883789,-9.132684707641602,-4.045550346374512,-3.310908794403076,-1.536124587059021,-0.6755922436714172,0.3139299750328064,1.3736183643341064,1.7541439533233643,1.3145570755004883,6.6335272789001465,5.434684753417969,6.128288745880127,3.6169207096099854,4.392945289611816,2.3351199626922607,4.826714038848877,1.3966846466064453,1.8706251382827759,0.5231214761734009,1.260801911354065,2.769178867340088,0.8039958477020264,surprised
3959,-351.1512756347656,65.4697494506836,-20.295970916748047,-12.346454620361328,-30.585678100585938,8.948480606079102,-11.191617965698242,-14.247106552124023,-8.426949501037598,11.984428405761719,-15.127784729003906,15.214009284973145,-11.7343168258667,15.565089225769043,-2.110595226287842,5.076688289642334,3.5727930068969727,8.900196075439453,-0.18806412816047668,6.3098015785217285,-5.984968185424805,7.629766941070557,-4.366427421569824,3.308182716369629,0.3544480502605438,0.1523011028766632,-1.3270831108093262,3.4831109046936035,5.148887634277344,4.316713809967041,6.230003356933594,9.621870994567871,2.3327958583831787,1.701488971710205,1.3483760356903076,2.779367208480835,4.591257095336914,1.2063941955566406,4.309121131896973,3.285226821899414,surprised
523,-529.5924072265625,60.339698791503906,-4.152608871459961,14.991286277770996,8.664616584777832,-1.592650294303894,-10.814873695373535,1.0233180522918701,-13.402520179748535,-1.0447790622711182,-3.3984601497650146,-9.478095054626465,-6.903653621673584,4.800346374511719,-4.652956485748291,3.050762891769409,1.659490704536438,-5.939969539642334,-3.869572162628174,6.423535346984863,-5.553027153015137,-2.875049591064453,-7.125017166137695,-1.9750758409500122,-2.7524402141571045,-3.84710693359375,-5.630257606506348,-2.173877477645874,0.01709859073162079,-2.930067300796509,0.4183112680912018,2.628103017807007,1.4306038618087769,2.672335386276245,2.6545345783233643,3.3706352710723877,3.010662078857422,0.68595290184021,3.568659543991089,4.189946174621582,fear
3767,-455.67266845703125,76.88184356689453,-1.8245846033096313,27.31122398376465,-12.234366416931152,7.638266086578369,-7.84037446975708,-4.745748043060303,-1.515722393989563,8.471954345703125,-12.264362335205078,13.707494735717773,-6.692898750305176,12.827364921569824,-4.9426469802856445,2.4809770584106445,-0.4241059124469757,-2.244135856628418,-7.240762233734131,-1.394432544708252,-2.7905094623565674,-3.4425008296966553,-3.3348276615142822,-0.8849800229072571,-4.363920211791992,-1.854767918586731,-1.4425820112228394,-2.0263724327087402,-1.8622689247131348,-1.928816318511963,-7.639522075653076,-2.7439630031585693,-5.602310657501221,4.264777183532715,11.590371131896973,22.0257511138916,25.789073944091797,21.802959442138672,13.037189483642578,1.432431936264038,neutral
577,-611.3257446289062,59.97261428833008,-1.0957895517349243,12.25195598602295,-0.5774470567703247,5.997073650360107,-9.269379615783691,-9.022436141967773,-2.462059497833252,8.192840576171875,-6.467727184295654,3.036115884780884,-2.1398298740386963,4.2050886154174805,1.886201024055481,4.069937705993652,-5.495120048522949,-2.776812791824341,-4.048828601837158,-4.576873779296875,-5.081175804138184,-0.6282280087471008,-5.19504976272583,-0.4777873754501343,-0.8977947235107422,2.507120370864868,-4.673736095428467,2.693129539489746,-0.23579318821430206,3.525437831878662,5.585271835327148,4.875056743621826,6.167148590087891,6.519739151000977,6.869925022125244,4.488846302032471,2.949617624282837,0.4900825321674347,1.8743740320205688,1.2122015953063965,fear
